-0.01 -0.0831109 0.0093916 0.00248419 8.31109 0.00202512 0.00101256 2052 3.11623 12.7998 3.08893 0.00151863 0.00440216 0.00391388
-0.05 -0.468273 0.290065 0.0707852 9.36547 0.00228203 0.00114102 2052 3.46439 15.4409 3.43892 0.0016883 0.00440216 0.00391388
-0.1 -1.09551 1.53891 0.338763 10.9551 0.00266937 0.00133469 2052 3.97783 19.7959 3.97276 0.00193851 0.00440216 0.00391388
-0.15 -1.92739 4.60823 0.893416 12.8492 0.00313091 0.00156545 2052 4.58999 25.58 4.51195 0.00223684 0.00440216 0.00391388
-0.2 -3.00303 10.9148 1.89664 15.0151 0.00365866 0.00182933 2052 5.2737 33.0019 5.18996 0.00257003 0.00440216 0.00391388
-0.25 -4.38352 22.7411 3.52589 17.5341 0.00427243 0.00213622 2052 6.05067 42.5942 5.98353 0.00294867 0.00440216 0.00391388
-0.3 -6.19368 44.4146 6.05297 20.6456 0.0050306 0.0025153 2052 7.00206 55.9782 6.94935 0.00341231 0.00440216 0.00391388
-0.35 -8.50108 82.079 9.81063 24.2888 0.00591833 0.00295916 2052 8.09625 73.5595 8.01028 0.00394554 0.00440216 0.00391388
-0.4 -11.4369 146.075 15.2726 28.5922 0.00696692 0.00348346 2052 9.37345 97.0964 9.23486 0.00456796 0.00440216 0.00391388
-0.45 -15.1214 251.5 22.8425 33.6032 0.00818791 0.00409395 2052 10.842 128.175 10.6253 0.00528365 0.00440216 0.00391388
-0.5 -19.9798 432.977 33.7829 39.9597 0.00973677 0.00486838 2052 12.6917 173.469 12.3899 0.00618504 0.00440216 0.00391388
-0.55 -26.0835 729.322 48.9743 47.4245 0.0115557 0.00577784 2052 14.8301 234.36 14.4297 0.00722712 0.00440216 0.00391388
-0.6 -33.6879 1204.23 69.3558 56.1466 0.0136809 0.00684047 2052 17.3047 316.228 16.7773 0.00843307 0.00440216 0.00391388
-0.65 -43.399 1980.78 97.3131 66.7677 0.0162689 0.00813446 2052 20.2847 431.032 19.5639 0.00988532 0.00440216 0.00391388
-0.7 -55.873 3258.23 136.445 79.8185 0.019449 0.00972448 2052 23.9237 595.395 23.0514 0.0116587 0.00440216 0.00391388
-0.75 -70.6203 5170.02 182.799 94.1603 0.0229436 0.0114718 2052 27.8619 802.626 26.3397 0.0135779 0.00440216 0.00391388
-0.8 -89.3198 8224.63 246.594 111.65 0.0272051 0.0136026 2052 32.6248 1095.03 30.6559 0.015899 0.00440216 0.00391388
-0.85 -112.756 13042.6 328.718 132.654 0.032323 0.0161615 2052 38.3177 1503.72 35.4785 0.0186733 0.00440216 0.00391388
-0.9 -142.111 20623.3 427.573 157.902 0.0384751 0.0192375 2052 45.101 2074.5 40.397 0.021979 0.00440216 0.00391388
-0.95 -177.476 32069.4 571.605 186.817 0.0455207 0.0227603 2052 52.813 2836.81 47.5991 0.0257373 0.00440216 0.00391388
-1 -221.351 49730.7 734.335 221.351 0.0539355 0.0269677 2052 61.9718 3894.75 54.2463 0.0302007 0.00440216 0.00391388
-1.05 -275.324 76762.2 959.038 262.213 0.0638921 0.031946 2052 72.7436 5354.88 63.2476 0.0354501 0.00440216 0.00391388
-1.1 -339.884 116709 1187.85 308.985 0.0752887 0.0376444 2052 84.9928 7294.22 70.4391 0.0414195 0.00440216 0.00391388
-1.15 -418.043 176272 1512 363.516 0.0885759 0.044288 2052 99.2227 9926.23 81.085 0.0483541 0.00440216 0.00391388
-1.2 -507.932 259891 1896.47 423.277 0.103138 0.0515688 2052 114.665 13240.3 92.1598 0.0558798 0.00440216 0.00391388
-1.25 -617.548 383655 2288.42 494.039 0.12038 0.0601899 2052 132.939 17774.1 101.455 0.0647849 0.00440216 0.00391388
-1.3 -743.726 555881 2752.17 572.097 0.1394 0.0697 2052 152.977 23513.4 111.42 0.0745502 0.00440216 0.00391388
-1.35 -887.876 791689 3364.89 657.686 0.160255 0.0801274 2052 174.847 30697 125.31 0.0852083 0.00440216 0.00391388
-1.4 -1055.65 1.11836e+06 3962.62 754.036 0.183732 0.091866 2052 199.411 39900.9 136.247 0.0971787 0.00440216 0.00391388
-1.45 -1246.24 1.55773e+06 4615.61 859.476 0.209424 0.104712 2052 226.182 51305 146.663 0.110225 0.00440216 0.00391388
-1.5 -1456.44 2.12621e+06 5000.56 970.958 0.236588 0.118294 2052 254.373 64852.4 146.975 0.123963 0.00440216 0.00391388
-1.55 -1692.84 2.8716e+06 5905.32 1092.15 0.266119 0.133059 2052 284.942 81353.6 161.68 0.138861 0.00440216 0.00391388
-1.6 -1946.08 3.79396e+06 6725.92 1216.3 0.29637 0.148185 2052 316.15 100123 171.983 0.154069 0.00440216 0.00391388
-1.65 -2222.33 4.94601e+06 7246.88 1346.87 0.328184 0.164092 2052 348.867 121881 172.343 0.170013 0.00440216 0.00391388
-1.7 -2514.91 6.33238e+06 7618.74 1479.36 0.360467 0.180234 2052 381.986 146083 170.009 0.186153 0.00440216 0.00391388
-1.75 -2829.8 8.0163e+06 8523.5 1617.03 0.394013 0.197006 2052 416.33 173510 178.903 0.20289 0.00440216 0.00391388
-1.8 -3164.81 1.00247e+07 8683.15 1758.23 0.428417 0.214209 2052 451.492 204017 171.173 0.220026 0.00440216 0.00391388
-1.85 -3501.49 1.22696e+07 9184.78 1892.7 0.461183 0.230592 2052 484.861 235261 170.701 0.236287 0.00440216 0.00391388
-1.9 -3856.35 1.48808e+07 9447.35 2029.66 0.494555 0.247278 2052 518.816 269336 165.629 0.252834 0.00440216 0.00391388
-1.95 -4208.34 1.772e+07 9819.1 2158.13 0.525859 0.26293 2052 550.545 303262 163.046 0.268297 0.00440216 0.00391388
-2 -4579.89 2.09855e+07 10145 2289.95 0.557979 0.278989 2052 583.109 340176 159.699 0.284166 0.00440216 0.00391388
-2.05 -4956.96 2.45819e+07 10520.5 2418.03 0.589188 0.294594 2052 614.71 378025 157.024 0.299566 0.00440216 0.00391388
-2.1 -5325.56 2.83725e+07 10899.9 2535.98 0.617929 0.308965 2052 643.725 414537 154.832 0.313706 0.00440216 0.00391388
-2.15 -5711.03 3.26262e+07 10356.9 2656.29 0.647245 0.323622 2052 673.349 453539 139.943 0.328143 0.00440216 0.00391388
-2.2 -6075.27 3.6919e+07 10159.8 2761.49 0.672877 0.336438 2052 699.138 488924 130.58 0.340711 0.00440216 0.00391388
